"";"DATE";"HDenomination";"HMotifs";"CEDenominationsMotifs";"NormCEDenominationsMotifs";"CEMotifsDenominations";"NormCEMotifsDenominations";"MI"
"Epirote Republic ";445;0;1,09861228866811;0;NA;1,09861228866811;1;0
"Megaris ";455;0;0;0;NA;0;NA;0
"Paphlagonia ";445;0;0;0;NA;0;NA;0
"Phrygia ";445;0;0;0;NA;0;NA;0
"Sicilian Naxos";445;0,636514168294813;0,636514168294813;0,462098120373297;0,725982457878719;0,462098120373297;0,725982457878719;0,174416047921516
"Abacaenum";455;0;0;0;NA;0;NA;0
"Barca ";455;1,03972077083992;0,562335144618808;0,823959216501082;0,792481250360578;0,346573590279973;0,616311453403656;0,215761554338836
"Cnidus";455;0,636514168294813;0,636514168294813;0,462098120373297;0,725982457878719;0,462098120373297;0,725982457878719;0,174416047921516
"Croton and Temesa";455;0;0;0;NA;0;NA;0
"Hipana";455;0;0;0;NA;0;NA;0
"Siphnos";455;0;0;0;NA;0;NA;0
"Abydus";445;0;0;0;NA;0;NA;0
"Acarnanian League ";470;0;0;0;NA;0;NA;0
"Alaesa";330;0;1,09861228866811;0;NA;1,09861228866811;1;0
"Apollonia Pontica";405;1,03972077083992;1,38629436111989;0;0;0,346573590279973;0,25;1,03972077083992
"Argos";445;0;0;0;NA;0;NA;0
"Byzantium";370;1,52295506753132;1,67698777432242;0,154032706791099;0,101140677144719;0,308065413582198;0,183701645473636;1,36892236074022
"Calchedon";425;1,09861228866811;0,636514168294813;0,462098120373297;0,420619835714305;0;0;0,636514168294813
"Caria ";455;0;0;0;NA;0;NA;0
"Carthage";405;0,693147180559945;0,693147180559945;0;0;0;0;0,693147180559945
"Centuripae";415;0;0;0;NA;0;NA;0
"Cercinitis";330;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Chalcedon";405;0;0;0;NA;0;NA;0
"Citium ";330;0;0;0;NA;0;NA;0
"Elaea";425;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Enna";330;0;0;0;NA;0;NA;0
"Ephesus";390;0;0;0;NA;0;NA;0
"Epirote Kingdom ";330;0;0;0;NA;0;NA;0
"Euboea";415;0;0;0;NA;0;NA;0
"Heraclea ";330;0;0;0;NA;0;NA;0
"Heraclea Pontica";415;1,56071040904141;0,450561208866305;1,1101492001751;0,711310178841544;0;0;0,450561208866305
"Herbessus";330;0;0;0;NA;0;NA;0
"Hipponium";330;0;1,09861228866811;0;NA;1,09861228866811;1;0
"Lesbos";470;0,562335144618808;1,38629436111989;0;0;0,823959216501082;0,594360937770434;0,562335144618808
"Locri";330;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Macedonia";470;0,562335144618808;1,03972077083992;0;0;0,47738562622111;0,459147917027245;0,562335144618808
"Metapontum";470;1,03972077083992;1,03972077083992;0,346573590279973;0,333333333333333;0,346573590279973;0,333333333333333;0,693147180559945
"Morgantina";415;0;0;0;NA;0;NA;0
"Mytilene";455;0;0;0;NA;0;NA;0
"Mytistratus";330;0;0;0;NA;0;NA;0
"Olbia";435;1,03972077083992;1,03972077083992;0;0;0;0;1,03972077083992
"Olympia";455;0;0;0;NA;0;NA;0
"Paeonia ";350;0;0;0;NA;0;NA;0
"Panticapaeum";425;0,633039511664468;2,36073609027385;0;0;1,72769657860939;0,731846556558115;0,633039511664468
"Petra";330;0;0;0;NA;0;NA;0
"Phaestus";330;0;0;0;NA;0;NA;0
"Philippi";350;0,693147180559945;0,693147180559945;0;0;0;0;0,693147180559945
"Phoenicia ";370;0;0;0;NA;0;NA;0
"Rhodes";330;0,562335144618808;1,38629436111989;0;0;0,823959216501082;0,594360937770434;0,562335144618808
"Salamis ";455;0;0;0;NA;0;NA;0
"Sicily ";470;0;1,94591014905531;0;NA;1,94591014905531;1;0
"Sidon ";390;0;0;0;NA;0;NA;0
"Sinope";470;0;0;0;NA;0;NA;0
"Syracuse";470;1,23303806595977;2,59224761714322;0;0;1,35920955118345;0,524336310387417;1,23303806595977
"Tarentum";470;1,23093162304792;1,99150936135661;0,106638027778453;0,0866319670254353;0,867215766087145;0,435456535085729;1,12429359526947
"Tarsus";390;0,796311640173813;1,94591014905531;0;0;1,1495985088815;0,59077676810494;0,796311640173813
"Thessalian League ";455;0;0;0;NA;0;NA;0
"Thrace";415;0;0;0;NA;0;NA;0
"Velia";470;0;0;0;NA;0;NA;0
"Abdera";470;0;1,38629436111989;0;NA;1,38629436111989;1;0
"Ambracia";350;0,271189373041844;2,45831132968308;0;0;2,18712195664124;0,889684691370314;0,271189373041844
"Amphipolis";390;0;0;0;NA;0;NA;0
"Aspendus";445;0;0;0;NA;0;NA;0
"Cappadocia ";350;0;0;0;NA;0;NA;0
"Carystus";350;0;0;0;NA;0;NA;0
"Chersonesus";350;0,796311640173813;1,27703425946614;0,470833838000619;0,591268310353781;0,951556457292944;0,745129936992247;0,325477802173194
"Cierium";350;0;0;0;NA;0;NA;0
"Cilicia ";370;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Clazomenae";470;0,693147180559945;0;0,693147180559945;1;0;NA;0
"Crithote";350;0;0;0;NA;0;NA;0
"Croton";455;0,58492367803944;2,70605340982549;0,161794824514252;0,276608437286312;2,28292455630031;0,843636178063287;0,423128853525188
"Cyprus";455;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Dionysius I and Dionysius II";350;0,955699891112534;1,94591014905531;0;0;0,990210257942779;0,508867410154317;0,955699891112534
"Dyrrhachium";405;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Elis";455;0,693147180559945;0,693147180559945;0;0;0;0;0,693147180559945
"Epidaurus";350;0;0;0;NA;0;NA;0
"Erythrae";455;0;0;0;NA;0;NA;0
"Heraclea";435;0;0;0;NA;0;NA;0
"Heraclea Illyricum";350;0;0;0;NA;0;NA;0
"Illyria ";350;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Istrus";415;0;0;0;NA;0;NA;0
"Lampsacus";470;0,500402423538188;0,950270539233234;0,381908500976888;0,763202740459435;0,831776616671934;0,875305065590151;0,1184939225613
"Larissa";470;0;0;0;NA;0;NA;0
"Locri Opuntii";370;0,693147180559945;0,693147180559945;0;0;0;0;0,693147180559945
"Lucania ";435;0;0;0;NA;0;NA;0
"Lycia";470;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Mesma";350;0;1,09861228866811;0;NA;1,09861228866811;1;0
"Molossi";350;0;0;0;NA;0;NA;0
"Nacona";415;0;0;0;NA;0;NA;0
"Olynthus";415;0;0;0;NA;0;NA;0
"Orthagoreia";350;0;0;0;NA;0;NA;0
"Peparethus";350;0;0;0;NA;0;NA;0
"Persia";470;0;0;0;NA;0;NA;0
"Pharnaceia";350;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Pharos (Lesina)";350;0;0;0;NA;0;NA;0
"Phocian League ";455;0,636514168294813;1,09861228866811;0;0;0,462098120373297;0,420619835714305;0,636514168294813
"Phocis ";470;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Proconnesus";405;0;0;0;NA;0;NA;0
"Sicyon";350;0;0;0;NA;0;NA;0
"Sigeum";350;0;0,636514168294813;0;NA;0,636514168294813;1;0
"Thebes";470;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Theodosia";350;0;0;0;NA;0;NA;0
"Thurium";425;1,63850644450423;1,77858608245307;0,610303632276509;0,372475576354033;0,750383270225354;0,421898764208481;1,02820281222772
"Timoleon";350;1,52269992598575;2,61563057702755;0,0924196240746595;0,0606945744840893;1,18535027511646;0,453179545126556;1,43028030191109
"Zancle-Messana";470;0;0;0;NA;0;NA;0
"Acanthus";470;0,693147180559945;0,693147180559945;0;0;0;0;0,693147180559945
"Acragas";455;0;0;0;NA;0;NA;0
"Adranum";370;0;1,03972077083992;0;NA;1,03972077083992;1;0
"Aenus";455;0,376770161256437;1,90615474653985;0,173286795139986;0,459927066841273;1,7026713804234;0,893249293381965;0,20348336611645
"Aetna";370;0;0;0;NA;0;NA;0
"Arcadia";370;0,636514168294813;1,09861228866811;0;0;0,462098120373297;0,420619835714305;0,636514168294813
"Athens ";470;1,41095795734924;2,79725231846913;0,16969116772022;0,120266636462377;1,55598552884011;0,556254978704124;1,24126678962902
"Bergaeus";370;0;0;0;NA;0;NA;0
"Calabria ";415;0;0;0;NA;0;NA;0
"Consentia";370;0;0;0;NA;0;NA;0
"Corinth";470;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Cyrenaica ";455;0,693147180559945;0,693147180559945;0;0;0;0;0,693147180559945
"Cyzicus";470;0,693147180559945;0,693147180559945;0;0;0;0;0,693147180559945
"Entella";415;0;0;0;NA;0;NA;0
"Halicarnassus ";370;0,693147180559945;0;0,693147180559945;1;0;NA;0
"Lamia ";370;1,09861228866811;0,636514168294813;0,462098120373297;0,420619835714305;0;0;0,636514168294813
"Maroneia";405;0;0;0;NA;0;NA;0
"Neapolis";470;0,693147180559945;0,693147180559945;0;0;0;0;0,693147180559945
"Oetaei";370;0;0;0;NA;0;NA;0
"Opus";370;0;0;0;NA;0;NA;0
"Phalanna";370;0;0;0;NA;0;NA;0
"Pherae";390;0;0;0;NA;0;NA;0
"Phlius";370;0;0;0;NA;0;NA;0
"Poseidonia";470;0,562335144618808;0,562335144618808;0;0;0;0;0,562335144618808
"Pydna";370;0;0;0;NA;0;NA;0
"Samos";445;0,693147180559945;0,693147180559945;0;0;0;0;0,693147180559945
"Stymphalus";370;0;0;0;NA;0;NA;0
"Tegea";370;0,636514168294813;1,09861228866811;0;0;0,462098120373297;0,420619835714305;0,636514168294813
"Terina";435;0;2,27186851269656;0;NA;2,27186851269656;1;0
"Thasos";470;0,636514168294813;0;0,636514168294813;1;0;NA;0
"Tyre";370;0;0;0;NA;0;NA;0
"Zacynthus";370;0;0;0;NA;0;NA;0
"Aegina";445;1,09861228866811;0;1,09861228866811;1;0;NA;0
"Agyrium";390;0;0;0;NA;0;NA;0
"Alexandria Troas ";390;0;0;0;NA;0;NA;0
"Aradus";390;0;0;0;NA;0;NA;0
"Boeotia";390;0;0;0;NA;0;NA;0
"Campania ";405;0;0;0;NA;0;NA;0
"Cebren";470;0;0;0;NA;0;NA;0
"Chalcidice";415;0;0;0;NA;0;NA;0
"Chios";470;0,450561208866305;-2,22044604925031e-16;0,450561208866305;1;0;0;0
"Crete ";415;0;0;0;NA;0;NA;0
"Cyrene";455;0;0;0;NA;0;NA;0
"Dardanus";390;0;0;0;NA;0;NA;0
"Hyria";415;0;0;0;NA;0;NA;0
"Mallus";390;0;0;0;NA;0;NA;0
"Mycalessus";390;0;0;0;NA;0;NA;0
"Nola";390;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Orchomenus";390;0,693147180559945;0;0,693147180559945;1;0;NA;0
"Pamphylia ";455;0;0;0;NA;0;NA;0
"Pharae";390;0;0;0;NA;0;NA;0
"Tanagra";470;0;0;0;NA;0;NA;0
"Tenedos";435;1,03972077083992;0,693147180559945;0,693147180559945;0,666666666666667;0,346573590279973;0,5;0,346573590279972
"Teuthrania";390;0;0;0;NA;0;NA;0
"Thracian Chersonese ";390;0;0;0;NA;0;NA;0
"Amisus";405;0;0;0;NA;0;NA;0
"Antandrus";405;0;0;0;NA;0;NA;0
"Bithynia ";405;0;0;0;NA;0;NA;0
"Boeotian League ";405;1,79175946922805;1,12692879480068;1,01140426470735;0,564475467872424;0,346573590279973;0,307538144272259;0,780355204520703
"Bruttium ";470;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Colchis";435;0,636514168294813;0,636514168294813;0,462098120373297;0,725982457878719;0,462098120373297;0,725982457878719;0,174416047921516
"Cumae";445;0;0;0;NA;0;NA;0
"Delphi";415;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Mesembria";435;0;0;0;NA;0;NA;0
"Methymna";470;0,693147180559945;0,693147180559945;0;0;0;0;0,693147180559945
"Pheneos";405;0;0;0;NA;0;NA;0
"Propontis ";405;0;0;0;NA;0;NA;0
"Rhegium";470;0,636514168294813;0,636514168294813;0,462098120373297;0,725982457878719;0,462098120373297;0,725982457878719;0,174416047921516
"Sinde";405;0;0;0;NA;0;NA;0
"Soli";405;0;0;0;NA;0;NA;0
"Allifae";415;0;0;0;NA;0;NA;0
"Camarina";470;0;0;0;NA;0;NA;0
"Catana";445;0;1,09861228866811;0;NA;1,09861228866811;1;0
"Eion";415;0;0;0;NA;0;NA;0
"Eryx";435;0,693147180559945;1,38629436111989;0;0;0,693147180559945;0,5;0,693147180559945
"Gela";470;0,859967281035505;1,79865220625213;0;0;0,938684925216624;0,521882397249311;0,859967281035505
"Heraclea Lucania";415;1,01140426470735;1,56071040904141;0;0;0,549306144334055;0,351959044517067;1,01140426470735
"Heraclea Sintica";435;0;0;0;NA;0;NA;0
"Himera";470;1,09005965871078;1,3667110520552;0,479509167266429;0,439892590680354;0,75616056061085;0,553270246460484;0,610550491444354
"Leontinoi";470;0,950270539233234;1,33217904021012;0,277258872223978;0,291768355196717;0,659167373200866;0,494803891447576;0,673011667009256
"Lipara";435;0,348832095843032;1,42706104338072;0;0;1,07822894753769;0,755559092961682;0,348832095843032
"Magnesia Ad Maeandrum ";445;0;0;0;NA;0;NA;0
"Miletus";455;0;0;0;NA;0;NA;0
"Motya";415;1,242453324894;1,79175946922805;0;0;0,549306144334055;0,306573596382729;1,242453324894
"Naxos";455;1,03972077083992;0,562335144618808;0,47738562622111;0,459147917027245;0;0;0,562335144618808
"Nymphaeum";415;0,693147180559945;0;0,693147180559945;1;0;NA;0
"Panormus";415;0,562335144618808;1,03972077083992;0;0;0,47738562622111;0,459147917027245;0,562335144618808
"Pharsalus";445;0;0;0;NA;0;NA;0
"Phistelia";415;0,636514168294813;1,09861228866811;0;0;0,462098120373297;0,420619835714305;0,636514168294813
"Sardes";470;0;0;0;NA;0;NA;0
"Scione";435;0;0;0;NA;0;NA;0
"Segesta";470;0,562335144618808;1,03972077083992;0;0;0,47738562622111;0,459147917027245;0,562335144618808
"Selinus";445;0,859967281035505;2,14584175259475;0;0;1,28587447155925;0,599240121040784;0,859967281035505
"Seuthes II";415;0;0;0;NA;0;NA;0
"Tauric Chersonesus ";415;0;0;0;NA;0;NA;0
"The Sindi";415;0,636514168294813;0,636514168294813;0,462098120373297;0,725982457878719;0,462098120373297;0,725982457878719;0,174416047921516
"Thermae Himerenses";415;0;0;0;NA;0;NA;0
"Caulonia";425;0;0;0;NA;0;NA;0
"Corcyra";455;0;0;0;NA;0;NA;0
"Gargara";425;0;0;0;NA;0;NA;0
"Mende";470;0;0;0;NA;0;NA;0
"Pharcadon";425;0;0;0;NA;0;NA;0
"Syria ";435;1,09861228866811;1,09861228866811;0;0;0;0;1,09861228866811
"Thraco-Macedonia";425;0;0;0;NA;0;NA;0
"Troezen";425;0,693147180559945;0;0,693147180559945;1;0;NA;0
"Achaean League ";435;0,562335144618808;0,562335144618808;0,47738562622111;0,848934360210967;0,47738562622111;0,848934360210967;0,0849495183976987
"Arcadian League";470;1,09861228866811;0,636514168294813;0,462098120373297;0,420619835714305;0;0;0,636514168294813
"Astacus";435;0;0;0;NA;0;NA;0
"Cnossus";455;0;0;0;NA;0;NA;0
"Cos";455;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Etruria ";435;0;0;0;NA;0;NA;0
"Ionia";435;0;0;0;NA;0;NA;0
"Leucas";470;0;2,33837170480357;0;NA;2,33837170480357;1;0
"Massalia";470;-2,22044604925031e-16;1,79175946922805;0;0;1,79175946922806;1;0
"Parium";470;0;0;0;NA;0;NA;0
"Phocaea";470;0;0;0;NA;0;NA;0
"Pordosilene";435;0;0;0;NA;0;NA;0
"Scepsis";435;0;0;0;NA;0;NA;0
"Solus";435;0;0;0;NA;0;NA;0
"Sparadokos";435;0;0;0;NA;0;NA;0
"Sybaris";445;0;0;0;NA;0;NA;0
"Thespiae";435;0;0;0;NA;0;NA;0
"Thourion";435;0,867563228481461;1,242453324894;0,549306144334055;0,633159781674395;0,924196240746594;0,74384785506968;0,318257084147406
"Tricca";435;0,693147180559945;0,693147180559945;0;0;0;0;0,693147180559945
"Aegae";470;0;0;0;NA;0;NA;0
"Dicaea";470;0;0;0;NA;0;NA;0
"Epirote Republic ";445;0;1,09861228866811;0;NA;1,09861228866811;1;0
"Megaris ";455;0;0;0;NA;0;NA;0
"Paphlagonia ";445;0;0;0;NA;0;NA;0
"Phrygia ";445;0;0;0;NA;0;NA;0
"Sicilian Naxos";445;0,636514168294813;0,636514168294813;0,462098120373297;0,725982457878719;0,462098120373297;0,725982457878719;0,174416047921516
"Abacaenum";455;0;0;0;NA;0;NA;0
"Barca ";455;1,03972077083992;0,562335144618808;0,823959216501082;0,792481250360578;0,346573590279973;0,616311453403656;0,215761554338836
"Cnidus";470;0;0;0;NA;0;NA;0
"Croton and Temesa";455;0;0;0;NA;0;NA;0
"Hipana";455;0;0;0;NA;0;NA;0
"Siphnos";455;0;0;0;NA;0;NA;0
"Assus";470;0;0;0;NA;0;NA;0
"Camirus";470;0;0;0;NA;0;NA;0
"Caunus";470;0;0;0;NA;0;NA;0
"Cyme";470;0;0;0;NA;0;NA;0
"Derrones";470;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Eretria";470;0,636514168294813;1,09861228866811;0;0;0,462098120373297;0,420619835714305;0,636514168294813
"Haliartus";470;0;0;0;NA;0;NA;0
"Laus";470;0;0;0;NA;0;NA;0
"Lete";470;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Poseidion Carpathi ";470;0;0;0;NA;0;NA;0
"Sermyle";470;0;0;0;NA;0;NA;0
"Teos";470;0;0;0;NA;0;NA;0
"Terone";470;0;0;0;NA;0;NA;0
"Abydus";490;0;0;0;NA;0;NA;0
"Acarnanian League ";470;0;0;0;NA;0;NA;0
"Alaesa";330;0;1,09861228866811;0;NA;1,09861228866811;1;0
"Apollonia Pontica";405;1,03972077083992;1,38629436111989;0;0;0,346573590279973;0,25;1,03972077083992
"Argos";445;0;0;0;NA;0;NA;0
"Byzantium";370;1,52295506753132;1,67698777432242;0,154032706791099;0,101140677144719;0,308065413582198;0,183701645473636;1,36892236074022
"Calchedon";425;1,09861228866811;0,636514168294813;0,462098120373297;0,420619835714305;0;0;0,636514168294813
"Caria ";455;0;0;0;NA;0;NA;0
"Carthage";405;0,693147180559945;0,693147180559945;0;0;0;0;0,693147180559945
"Centuripae";415;0;0;0;NA;0;NA;0
"Cercinitis";330;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Chalcedon";405;0;0;0;NA;0;NA;0
"Citium ";330;0;0;0;NA;0;NA;0
"Elaea";425;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Enna";330;0;0;0;NA;0;NA;0
"Ephesus";390;0;0;0;NA;0;NA;0
"Epirote Kingdom ";330;0;0;0;NA;0;NA;0
"Euboea";415;0;0;0;NA;0;NA;0
"Heraclea ";330;0;0;0;NA;0;NA;0
"Heraclea Pontica";415;1,56071040904141;0,450561208866305;1,1101492001751;0,711310178841544;0;0;0,450561208866305
"Herbessus";330;0;0;0;NA;0;NA;0
"Hipponium";330;0;1,09861228866811;0;NA;1,09861228866811;1;0
"Lesbos";490;0;1,05492016798614;0;NA;1,05492016798614;1;0
"Locri";330;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Macedonia";490;0;0;0;NA;0;NA;0
"Metapontum";490;1,15374194270109;1,15374194270109;0,321334368353605;0,278514940352528;0,321334368353605;0,278514940352528;0,832407574347486
"Morgantina";415;0;0;0;NA;0;NA;0
"Mytilene";490;0,376770161256437;1,49417513828931;0,238692813110555;0,633523664173862;1,35609779014343;0,907589582634893;0,138077348145882
"Mytistratus";330;0;0;0;NA;0;NA;0
"Olbia";435;1,03972077083992;1,03972077083992;0;0;0;0;1,03972077083992
"Olympia";455;0;0;0;NA;0;NA;0
"Paeonia ";350;0;0;0;NA;0;NA;0
"Panticapaeum";425;0,633039511664468;2,36073609027385;0;0;1,72769657860939;0,731846556558115;0,633039511664468
"Petra";330;0;0;0;NA;0;NA;0
"Phaestus";330;0;0;0;NA;0;NA;0
"Philippi";350;0,693147180559945;0,693147180559945;0;0;0;0;0,693147180559945
"Phoenicia ";370;0;0;0;NA;0;NA;0
"Rhodes";330;0,562335144618808;1,38629436111989;0;0;0,823959216501082;0,594360937770434;0,562335144618808
"Salamis ";455;0;0;0;NA;0;NA;0
"Sicily ";490;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Sidon ";390;0;0;0;NA;0;NA;0
"Sinope";470;0;0;0;NA;0;NA;0
"Syracuse";490;0,655481773901393;1,84622021932163;0,126026760101808;0,192265849516614;1,31676520552205;0,713222177799501;0,529455013799585
"Tarentum";470;1,23093162304792;1,99150936135661;0,106638027778453;0,0866319670254353;0,867215766087145;0,435456535085729;1,12429359526947
"Tarsus";390;0,796311640173813;1,94591014905531;0;0;1,1495985088815;0,59077676810494;0,796311640173813
"Thessalian League ";490;0;0;0;NA;0;NA;0
"Thrace";415;0;0;0;NA;0;NA;0
"Velia";490;0;0;0;NA;0;NA;0
"Abdera";490;1,15374194270109;1,47507631105469;0,470833838000619;0,408092850380669;0,792168206354223;0,537035406519283;0,682908104700472
"Ambracia";350;0,271189373041844;2,45831132968308;0;0;2,18712195664124;0,889684691370314;0,271189373041844
"Amphipolis";390;0;0;0;NA;0;NA;0
"Aspendus";445;0;0;0;NA;0;NA;0
"Cappadocia ";350;0;0;0;NA;0;NA;0
"Carystus";350;0;0;0;NA;0;NA;0
"Chersonesus";350;0,796311640173813;1,27703425946614;0,470833838000619;0,591268310353781;0,951556457292944;0,745129936992247;0,325477802173194
"Cierium";350;0;0;0;NA;0;NA;0
"Cilicia ";370;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Clazomenae";470;0,693147180559945;0;0,693147180559945;1;0;NA;0
"Crithote";350;0;0;0;NA;0;NA;0
"Croton";455;0,58492367803944;2,70605340982549;0,161794824514252;0,276608437286312;2,28292455630031;0,843636178063287;0,423128853525188
"Cyprus";490;0;0;0;NA;0;NA;0
"Dionysius I and Dionysius II";350;0,955699891112534;1,94591014905531;0;0;0,990210257942779;0,508867410154317;0,955699891112534
"Dyrrhachium";405;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Elis";455;0,693147180559945;0,693147180559945;0;0;0;0;0,693147180559945
"Epidaurus";350;0;0;0;NA;0;NA;0
"Erythrae";455;0;0;0;NA;0;NA;0
"Heraclea";435;0;0;0;NA;0;NA;0
"Heraclea Illyricum";350;0;0;0;NA;0;NA;0
"Illyria ";350;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Istrus";415;0;0;0;NA;0;NA;0
"Lampsacus";470;0,500402423538188;0,950270539233234;0,381908500976888;0,763202740459435;0,831776616671934;0,875305065590151;0,1184939225613
"Larissa";470;0;0;0;NA;0;NA;0
"Locri Opuntii";370;0,693147180559945;0,693147180559945;0;0;0;0;0,693147180559945
"Lucania ";435;0;0;0;NA;0;NA;0
"Lycia";470;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Mesma";350;0;1,09861228866811;0;NA;1,09861228866811;1;0
"Molossi";350;0;0;0;NA;0;NA;0
"Nacona";415;0;0;0;NA;0;NA;0
"Olynthus";415;0;0;0;NA;0;NA;0
"Orthagoreia";350;0;0;0;NA;0;NA;0
"Peparethus";350;0;0;0;NA;0;NA;0
"Persia";470;0;0;0;NA;0;NA;0
"Pharnaceia";350;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Pharos (Lesina)";350;0;0;0;NA;0;NA;0
"Phocian League ";455;0,636514168294813;1,09861228866811;0;0;0,462098120373297;0,420619835714305;0,636514168294813
"Phocis ";470;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Proconnesus";405;0;0;0;NA;0;NA;0
"Sicyon";350;0;0;0;NA;0;NA;0
"Sigeum";350;0;0,636514168294813;0;NA;0,636514168294813;1;0
"Thebes";490;0;0;0;NA;0;NA;0
"Theodosia";350;0;0;0;NA;0;NA;0
"Thurium";425;1,63850644450423;1,77858608245307;0,610303632276509;0,372475576354033;0,750383270225354;0,421898764208481;1,02820281222772
"Timoleon";350;1,52269992598575;2,61563057702755;0,0924196240746595;0,0606945744840893;1,18535027511646;0,453179545126556;1,43028030191109
"Zancle-Messana";470;0;0;0;NA;0;NA;0
"Acanthus";490;0;0;0;NA;0;NA;0
"Acragas";490;1,1231308210777;1,82908143690823;0,442787075788336;0,394243544455009;1,14873769161886;0,628040757748121;0,680343745289362
"Adranum";370;0;1,03972077083992;0;NA;1,03972077083992;1;0
"Aenus";455;0,376770161256437;1,90615474653985;0,173286795139986;0,459927066841273;1,7026713804234;0,893249293381965;0,20348336611645
"Aetna";370;0;0;0;NA;0;NA;0
"Arcadia";370;0,636514168294813;1,09861228866811;0;0;0,462098120373297;0,420619835714305;0,636514168294813
"Athens ";490;0;0;0;NA;0;NA;0
"Bergaeus";370;0;0;0;NA;0;NA;0
"Calabria ";415;0;0;0;NA;0;NA;0
"Consentia";370;0;0;0;NA;0;NA;0
"Corinth";470;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Cyrenaica ";490;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Cyzicus";490;0,562335144618808;0,562335144618808;0,47738562622111;0,848934360210967;0,47738562622111;0,848934360210967;0,0849495183976987
"Entella";415;0;0;0;NA;0;NA;0
"Halicarnassus ";370;0,693147180559945;0;0,693147180559945;1;0;NA;0
"Lamia ";370;1,09861228866811;0,636514168294813;0,462098120373297;0,420619835714305;0;0;0,636514168294813
"Maroneia";405;0;0;0;NA;0;NA;0
"Neapolis";470;0,693147180559945;0,693147180559945;0;0;0;0;0,693147180559945
"Oetaei";370;0;0;0;NA;0;NA;0
"Opus";370;0;0;0;NA;0;NA;0
"Phalanna";370;0;0;0;NA;0;NA;0
"Pherae";390;0;0;0;NA;0;NA;0
"Phlius";370;0;0;0;NA;0;NA;0
"Poseidonia";490;0,693147180559945;0;0,693147180559945;1;0;NA;0
"Pydna";370;0;0;0;NA;0;NA;0
"Samos";445;0,693147180559945;0,693147180559945;0;0;0;0;0,693147180559945
"Stymphalus";370;0;0;0;NA;0;NA;0
"Tegea";370;0,636514168294813;1,09861228866811;0;0;0,462098120373297;0,420619835714305;0,636514168294813
"Terina";435;0;2,27186851269656;0;NA;2,27186851269656;1;0
"Thasos";490;0;0;0;NA;0;NA;0
"Tyre";370;0;0;0;NA;0;NA;0
"Zacynthus";370;0;0;0;NA;0;NA;0
"Aegina";490;1,54659868604851;0;1,54659868604851;1;0;NA;0
"Agyrium";390;0;0;0;NA;0;NA;0
"Alexandria Troas ";390;0;0;0;NA;0;NA;0
"Aradus";390;0;0;0;NA;0;NA;0
"Boeotia";390;0;0;0;NA;0;NA;0
"Campania ";405;0;0;0;NA;0;NA;0
"Cebren";470;0;0;0;NA;0;NA;0
"Chalcidice";415;0;0;0;NA;0;NA;0
"Chios";470;0,450561208866305;-2,22044604925031e-16;0,450561208866305;1;0;0;0
"Crete ";415;0;0;0;NA;0;NA;0
"Cyrene";455;0;0;0;NA;0;NA;0
"Dardanus";490;0;0;0;NA;0;NA;0
"Hyria";415;0;0;0;NA;0;NA;0
"Mallus";390;0;0;0;NA;0;NA;0
"Mycalessus";390;0;0;0;NA;0;NA;0
"Nola";390;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Orchomenus";390;0,693147180559945;0;0,693147180559945;1;0;NA;0
"Pamphylia ";455;0;0;0;NA;0;NA;0
"Pharae";390;0;0;0;NA;0;NA;0
"Tanagra";470;0;0;0;NA;0;NA;0
"Tenedos";435;1,03972077083992;0,693147180559945;0,693147180559945;0,666666666666667;0,346573590279973;0,5;0,346573590279972
"Teuthrania";390;0;0;0;NA;0;NA;0
"Thracian Chersonese ";490;0;0;0;NA;0;NA;0
"Amisus";405;0;0;0;NA;0;NA;0
